;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
3536;masculino;SERVICIO;fabrica de ;la milagrosa;2;9.0;8/02/2017;7377000;microempresarial
3537;femenino;comercio;almacen de ropa en ;campo valdes no. 1;3;4.0;5/12/2018;5000000;microempresarial
3538;femenino;servicio;peluqueria;santander;2;6.0;27/07/2017;7000000;microempresarial
3539;femenino;comercio;miscelanea;andalucia;2;2.0;18/10/2018;5000000;microempresarial
3540;femenino;comercio;tienda;robledo;2;7.0;18/01/2018;2000000;microempresarial
3541;femenino;comercio;almacen de ropa en ;santa cruz;2;2.0;30/01/2019;8281000;microempresarial
3542;femenino;industria;fabrica de ;carpinelo;1;1.0;12/10/2016;6000000;microempresarial
3543;masculino;servicio;barberia;el socorro;2;13.0;27/06/2016;3300000;MICROEMPRESARIAL
3544;femenino;;comidas rapidas;moravia;2;4.0;15/02/2018;3000000;microempresarial
3545;masculino;comercio;carniceria;cabecera san cristobal;3;60.0;10/04/2019;8200000;microempresarial
3546;femenino;servicio;peluqueria;campo valdes no. 1;3;4.0;25/04/2018;6000000;microempresarial
3547;femenino;comercio;variedades;robledo;2;7.0;15/08/2017;7000000;microempresarial
3548;femenino;comercio;variedades;ocho de marzo;1;9.0;25/04/2016;3000000;microempresarial
3549;masculino;comercio;tienda;los angeles;3;10.0;3/10/2018;7000000;microempresarial
3550;masculino;servicio;comidas rapidas;san javier no.1;2;13.0;5/07/2017;4000000;microempresarial
3551;masculino;servicio;fotografia;aranjuez;3;4.0;6/06/2019;2000000;microempresarial
3552;femenino;comercio;variedades;girardot;3;5.0;18/06/2018;4000000;microempresarial
3553;femenino;servicio;publicidad y ;manrique central no. 1;2;4.0;12/02/2018;7800000;microempresarial
3554;femenino;comercio;productos de belleza;manrique central no. 1;2;4.0;5/06/2019;5250000;microempresarial
3555;masculino;comercio;tienda;manrique central no. 1;2;4.0;11/05/2018;4000000;microempresarial
3556;femenino;comercio;miscelanea;campo valdes no. 1;2;4.0;29/05/2019;6000000;microempresarial
3557;femenino;industria;fabrica de ;buenos aires;3;9.0;16/02/2017;6000000;microempresarial
3558;femenino;comercio;variedades;san javier no.1;2;13.0;2/05/2017;7377000;microempresarial
3559;femenino;servicio;productos de belleza;villa hermosa;03;8.0;9/11/2016;6890000;microempresarial
3560;femenino;;almacen de ropa en ;villa niza;2;2.0;12/04/2018;5000000;microempresarial
3561;masculino;comercio;panaderia;pedregal alto;3;60.0;4/12/2017;7000000;microempresarial
3562;femenino;servicio;peluqueria;castilla;2;5.0;18/03/2016;6000000;microempresarial
3563;femenino;comercio;comidas rapidas;moravia;2;4.0;15/02/2018;3000000;microempresarial
3564;femenino;comercio;tienda;;2;1.0;22/08/2016;6890000;MICROEMPRESARIAL
3565;femenino;comercio;tienda;el salvador;3;9.0;20/03/2018;7000000;microempresarial
3566;femenino;industria;fabrica de ;santa monica;3;12.0;25/02/2019;7500000;microempresarial
3567;femenino;comercio;comidas rapidas;enciso;1;8.0;27/06/2018;7000000;microempresarial
3568;femenino;comercio;almacen de ropa en ;doce de octubre no.1;2;6.0;7/02/2018;7800000;microempresarial
3569;masculino;comercio;tienda;aranjuez;1;4.0;4/09/2017;3000000;microempresarial
3570;femenino;comercio;variedades;popular;2;1.0;11/10/2018;7000000;microempresarial
3571;femenino;comercio;restaurante;san javier no.1;1;13.0;8/05/2017;3000000;microempresarial
3572;femenino;comercio;almacen de ropa en ;francisco antonio zea;3;5.0;21/08/2018;2800000;microempresarial
3573;femenino;servicio;restaurante;aranjuez;2;4.0;25/09/2017;7370000;microempresarial
3574;masculino;industria;ebanistaria;sin barrio;2;60.0;8/10/2018;7800000;microempresarial
3575;femenino;comercio;almacen de ropa en ;guayabal;3;15.0;5/12/2017;7000000;microempresarial
3576;femenino;servicio;peluqueria;popular;2;1.0;24/10/2018;$ 7,800,000.00;microempresarial
3577;femenino;servicio;barberia;santo domingo savio ;1;1.0;18/03/2019;$ 6,000,000.00;microempresarial
3578;masculino;comercio;almacen de ropa en ;popular;2;1.0;19/03/2019;8281000;microempresarial
3579;femenino;comercio;comidas rapidas;pablo vi;2;2.0;18/07/2017;7377000;microempresarial
3580;femenino;servicio;peluqueria;manrique central no. 2;3;3.0;18/04/2017;2000000;microempresarial
3581;masculino;comercio;granero;cabecera san cristobal;2;60.0;7/11/2017;7300000;microempresarial
3582;masculino;comercio;drogueria;campo valdes no. 1;3;4.0;2018/03/23;7000000;microempresarial
3583;femenino;comercio;almacen de ropa en ;buenos aires;2;9.0;2017/04/17;4400000;microempresarial
3584;femenino;industria;fabrica de ;enciso;02;8.0;12/03/2018;6000000;microempresarial
3585;masculino;agropecuaria;distribuidora de ;robledo;3;7.0;25/10/2017;7377000;microempresarial
3586;femenino;industria;almacen de ropa en ;castilla;2;5.0;14/09/2018;6000000;microempresarial
3587;femenino;comercio;variedades;la esperanza;1;6.0;29/05/2018;3500000;microempresarial
3588;masculino;industria;fabrica de ;san javier no.1;2;13.0;29/05/2018;7800000;microempresarial
3589;masculino;SERVICIO;comidas rapidas;belen;3;5.0;30/01/2018;3000000;microempresarial
3590;femenino;comercio;cafeteria;calasanz;3;12.0;2/11/2017;7300000;microempresarial
3591;femenino;comercio;cafeteria;robledo;2;7.0;1/08/2016;6890000;microempresarial
3592;femenino;industria;fabrica de ;robledo;3;7.0;21/04/2016;5000000;microempresarial
3593;masculino;industria;fabrica de ;cabecera san antonio ;3;80.0;11/08/2016;6890000;microempresarial
3594;femenino;comercio;tienda;barrio caicedo;1;9.0;24/02/2016;6000000;microempresarial
3595;femenino;industria;fabrica de ;manrique oriental;2;3.0;29/05/2019;8000000;microempresarial
3596;femenino;comercio;variedades;el salvador;2;9.0;27/10/2017;6500000;microempresarial
3597;femenino;industria;variedades;la francia;2;2.0;25/08/2016;6800000;microempresarial
3598;femenino;industria;fabrica de ;campo valdes no. 1;3;4.0;11/04/2018;6000000;microempresarial
3599;femenino;comercio;almacen de ropa en ;toscana;3;5.0;10/07/2017;7377000;microempresarial
3600;masculino;comercio;panaderia;belen;2;16.0;26/01/2017;5000000;microempresarial
3601;masculino;comercio;variedades;popular;2;1.0;24/01/2018;7000000;microempresarial
3602;femenino;servicio;barberia;robledo;1;7.0;18/03/2016;6890000;microempresarial
3603;femenino;comercio;charcuteria;san javier no.1;3;13.0;23/12/2016;6890000;microempresarial
3604;masculino;comercio;peluqueria;;3;80.0;9/05/2018;5000000;microempresarial
3605;masculino;industria;fabrica de ;robledo;2;7.0;30/10/2018;7800000;microempresarial
3606;femenino;comercio;comidas rapidas;florencia;2;5.0;1/03/2016;6400000;microempresarial
3607;femenino;industria;fabrica de ;robledo;2;7.0;1/03/2016;4500000;microempresarial
3608;femenino;industria;fabrica de ;aranjuez;1;4.0;22/09/2017;5000000;microempresarial
3609;femenino;industria;fabrica de ;20 de julio;1;13.0;19/07/2016;$ 6,000,000.00;microempresarial
3610;femenino;servicio;barberia;manrique central no. 1;2;4.0;11/10/2018;3000000;microempresarial
3611;femenino;comercio;papeleria;popular;2;1.0;21/06/2017;3000000;microempresarial
3612;masculino;comercio;granero;san javier no.1;2;13.0;25/06/2019;8280000;microempresarial
3613;femenino;industria;fabrica de ;manrique central no. 2;3;3.0;19/05/2017;6000000;microempresarial
3614;masculino;servicio;peluqueria;belen;2;16.0;22/02/2018;4000000;microempresarial
3615;masculino;comercio;variedades;san javier no.1;2;13.0;25/07/2018;6000000;microempresarial
3616;femenino;servicio;peluqueria;campo valdes no. 1;3;4.0;2/03/2018;7500000;microempresarial
3617;femenino;servicio;fabrica de ;manrique oriental;1;3.0;27/10/2016;6000000;microempresarial
3618;femenino;servicio;tienda;enciso;2;8.0;8/03/2017;$ 2,000,000.00;microempresarial
3619;masculino;servicio;lavanderia;aranjuez;3;4.0;21/12/2017;5700000;microempresarial
3620;femenino;industria;fabrica de ;eduardo santos;2;13.0;9/04/2018;5000000;microempresarial
3621;masculino;servicio;peluqueria;palmitas;2;50.0;8/06/2018;7800000;microempresarial
3622;femenino;comercio;almacen de ropa en ;san javier no.1;3;13.0;23/03/2017;7000000;microempresarial
3623;femenino;comercio;restaurante;andalucia;2;2.0;8/11/2017;7370000;microempresarial
3624;femenino;industria;fabrica de ;la floresta;3;12.0;9/01/2019;7800000;microempresarial
3625;femenino;comercio;ferreteria;13-de-noviembre;1;8.0;1/03/2017;7377000;microempresarial
3626;femenino;industria;fabrica de ;belen;2;6.0;1/06/2017;7377000;microempresarial
3627;masculino;comercio;distribuidora de ;francisco antonio zea;3;5.0;20/06/2016;6890000;microempresarial
3628;femenino;comercio;comidas-rapidas;doce de octubre no.1;2;6.0;6/03/2018;4000000;microempresarial
3629;masculino;industria;fabrica de ;granizal;02;1.0;12/05/2017;$ 3,000,000.00;microempresarial
3630;masculino;servicio;restaurante;manrique central no. 1;2;4.0;11/08/2017;7000000;microempresarial
3631;femenino;industria;fabrica de ;el salvador;3;;29/05/2018;6000000;microempresarial
3632;femenino;comercio;tienda;versalles no. 2;1;3.0;2018/06/20;2000000;microempresarial
3633;masculino;comercio;almacen de ropa en ;castilla;2;5.0;5/06/2018;7800000;microempresarial
3634;femenino;industria;fabrica de repuestos ;juan pablo ii;2;9.0;31/01/2017;3000000;microempresarial
3635;femenino;servicio;cafeteria;barrio caicedo;2;9.0;28/02/2017;1500000;microempresarial
3636;femenino;servicio;peluqueria;playon de los ;2;2.0;19/04/2018;7800000;microempresarial
3637;femenino;comercio;comidas rapidas;castilla;2;5.0;23/05/2016;6890000;microempresarial
3638;femenino;servicio;almacen de ropa en ;santander;2;6.0;13/05/2019;6000000;microempresarial
3639;femenino;comercio;almacen de ropa en ;santa cruz;1;2.0;14/03/2018;7000000;microempresarial
3640;femenino;comercio;comidas rapidas;castilla;3;5.0;13/12/2018;7800000;microempresarial
3641;MASCULINO;industria;fabrica de ;manrique central no. 1;3;4.0;27/04/2018;5000000;microempresarial
3642;femenino;comercio;variedades;santander;2;6.0;30/08/2017;7370000;microempresarial
3643;masculino;COMERCIO;venta de ;robledo;3;7.0;5/09/2018;7800000;microempresarial
3644;femenino;industria;fabrica de ;campo valdes no. 1;3;4.0;28/02/2017;6000000;microempresarial
3645;masculino;servicio;restaurante;centro admtivo;3;10.0;8/11/2017;4000000;microempresarial
3646;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;30/09/2016;6890000;microempresarial
3647;femenino;COMERCIO;variedades;robledo;2;7.0;2018/04/19;$ 6,000,000.00;microempresarial
3648;masculino;servicio;taller de electronica;pedregal;2;6.0;1/11/2017;7370000;microempresarial
3649;femenino;comercio;variedades;cabecera san antonio ;2;80.0;27/03/2017;7377000;microempresarial
3650;femenino;comercio;almacen de ropa en ;buenos aires;2;9.0;7/03/2019;4500000;microempresarial
3651;femenino;comercio;tienda;manrique central no. 2;2;3.0;8/06/2016;4000000;microempresarial
3652;femenino;industria;fabrica de ;BUENOS AIRES;3;9.0;20/02/2018;7000000;microempresarial
3653;masculino;servicio;mantenimiento en ;villa hermosa;3;8.0;17/11/2017;7370000;microempresarial
3654;femenino;industria;fabrica de calzado;belen;3;16.0;14/06/2016;20000000;juridica y cap.semilla
3655;femenino;industria;fabrica de ;el salvador;3;9.0;2/02/2016;5000000;microempresarial
3656;femenino;industria;fabrica de ;playon de los ;1;2.0;14/09/2016;4000000;microempresarial
3657;femenino;comercio;variedades;toscana;3;5.0;2018/09/27;2000000;MICROEMPRESARIAL
3658;masculino;servicio;fabrica de muebles;doce de octubre no.1;2;6.0;23/05/2019;7500000;microempresarial
3659;femenino;comercio;restaurante;belen;2;16.0;25/01/2017;7377000;microempresarial
3660;femenino;comercio;ferreteria;robledo;1;7.0;17/05/2018;5000000;microempresarial
3661;femenino;industria;fabrica de ;la esperanza;1;6.0;27/04/2016;$ 6,890,000.00;microempresarial
3662;femenino;servicio;organización y ;altavista;2;70.0;26/04/2016;4000000;microempresarial
3663;masculino;comercio;ferreteria;santa cruz;2;2.0;21/06/2017;7000000;microempresarial
3664;femenino;comercio;comidas rapidas;buenos aires;03;9.0;5/02/2018;7800000;microempresarial
3665;masculino;servicio;productos de belleza;popular;2;1.0;2/11/2018;7800000;microempresarial
3666;masculino;comercio;variedades;san pablo;2;1.0;25/10/2016;3000000;microempresarial
3667;femenino;agropecuaria;criadero de animales ;manrique central no. 2;1;3.0;19/07/2018;7812000;microempresarial
3668;masculino;industria;fabrica de ;kennedy;2;6.0;23/04/2018;7800000;microempresarial
3669;masculino;comercio;publicidad y ;san jose de la cima no. ;2;3.0;9/03/2017;237976;microempresarial
3670;femenino;servicio;peluqueria;alfonso lopez;3;5.0;15/01/2019;5500000;microempresarial
3671;femenino;comercio;variedades;prado;3;10.0;1/04/2019;5000000;microempresarial
3672;femenino;comercio;tienda;belencito;2;13.0;2/11/2017;6000000;microempresarial
3673;femenino;comercio;cafe e internet;robledo;2;7.0;21/04/2017;$ 6,000,000.00;microempresarial
3674;femenino;comercio;tienda;doce de octubre no.1;2;6.0;30/01/2018;3500000;microempresarial
3675;femenino;comercio;tienda;llanaditas;1;8.0;5/10/2016;6000000;microempresarial
3676;femenino;comercio;tienda;villatina;2;8.0;1/11/2018;6000000;microempresarial
3677;masculino;servicio;peluqueria;las palmas;2;10.0;30/10/2017;7300000;microempresarial
3678;masculino;servicio;mantenimiento en ;VILLATINA;2;8.0;1/02/2017;6000000;microempresarial
3679;masculino;servicio;variedades;girardot;3;5.0;16/03/2017;7377000;microempresarial
3680;femenino;servicio;comidas rapidas;cabecera san antonio ;2;80.0;16/06/2016;3000000;microempresarial
3681;femenino;servicio;peluqueria;enciso;1;8.0;12/09/2017;4400000;microempresarial
3682;femenino;comercio;variedades;barrio caicedo;1;9.0;6/12/2017;7300000;microempresarial
3683;femenino;servicio;restaurante;villa hermosa;3;8.0;1/06/2018;6000000;microempresarial
3684;masculino;comercio;distribuidora de ;belen;3;16.0;8/11/2018;7800000;microempresarial
3685;femenino;industria;fabrica de ;altavista;3;70.0;3/12/2018;5000000;microempresarial
3686;femenino;servicio;servicios ;santander;2;6.0;22/06/2017;30000000;empresarial ed. 
3687;femenino;comercio;tienda;centro admtivo;3;10.0;4/08/2017;8800000;microempresarial
3688;femenino;comercio;variedades;aranjuez;2;4.0;6/02/2019;7500000;microempresarial
3689;masculino;comercio;reciclaje;aranjuez;1;9.0;5/02/2019;7500000;microempresarial
3690;femenino;industria;fabrica de ;centro admtivo;3;10.0;13/12/2016;6890000;microempresarial
3691;femenino;SERVICIO;fabrica de ;robledo;2;7.0;4/04/2019;5000000;microempresarial
3692;femenino;comercio;comidas rapidas;andalucia;2;2.0;21/06/2018;5000000;microempresarial
3693;femenino;servicio;publicidad y ;aranjuez;2;4.0;24/05/2017;7300000;microempresarial
3694;femenino;servicio;peluqueria;barrio caicedo;1;9.0;24/01/2018;7000000;microempresarial
3695;masculino;servicio;barberia;san jose de la cima no. ;1;3.0;16/02/2018;6200000;microempresarial
3696;femenino;comercio;comidas rapidas;san pablo;2;1.0;5/03/2018;7800000;microempresarial
3697;masculino;comercio;VARIEDADES;robledo;1;7.0;22/11/2016;6000000;microempresarial
3698;masculino;comercio;tienda;andalucia;2;2.0;2/03/2017;7300000;microempresarial
3699;femenino;servicio;restaurante;enciso;2;8.0;1/06/2018;7000000;MICROEMPRESARIAL
3700;femenino;comercio;fabrica de helados;barrio caicedo;2;9.0;29/08/2018;6000000;microempresarial
3701;femenino;servicio;productos de belleza;robledo;3;7.0;24/02/2017;7370000;microempresarial
3702;masculino;industria;marroquineria;enciso;1;8.0;8/11/2016;$ 6,890,000.00;microempresarial
3703;masculino;industria;fabrica de ;belen;3;16.0;18/05/2017;7377000;microempresarial
3704;femenino;comercio;fabrica de calzado;juan xxiii la quiebra;1;13.0;3/05/2018;$ 4,000,000.00;microempresarial
3705;femenino;comercio;variedades;cabecera san cristobal;2;60.0;24/09/2018;4000000;microempresarial
3706;masculino;comercio;variedades;santo domingo savio ;2;1.0;14/07/2017;7000000;microempresarial
3707;femenino;comercio;miscelanea;manrique central no. 2;2;3.0;25/01/2019;7000000;microempresarial
3708;femenino;comercio;variedades;villatina;1;8.0;16/03/2017;7370000;microempresarial
3709;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;8/11/2016;6890000;microempresarial
3710;femenino;comercio;variedades;moravia;1;4.0;27/06/2018;2000000;microempresarial
3711;femenino;industria;fabrica de ;belen;2;16.0;3/04/2017;7000000;microempresarial
3712;masculino;comercio;venta de repuestos;granizal;2;1.0;9/02/2018;6000000;microempresarial
3713;femenino;comercio;variedades;buenos aires;3;;7/11/2018;7800000;microempresarial
3714;femenino;industria;fabrica de calzado;aranjuez;3;4.0;20/12/2016;6890000;microempresarial
3715;femenino;comercio;comidas rapidas;boston;3;10.0;22/02/2018;3500000;microempresarial
3716;masculino;servicio;variedades;villa niza;2;2.0;2017/02/10;7000000;microempresarial
3717;masculino;comercio;variedades;robledo;1;7.0;22/04/2016;4000000;microempresarial
3718;femenino;servicio;peluqueria;aranjuez;3;4.0;2017/09/01;7000000;microempresarial
3719;FEMENINO;comercio;miscelanea;francisco antonio zea;3;5.0;29/03/2017;3000000;microempresarial
3720;femenino;INDUSTRIA;variedades;el salvador;3;9.0;7/12/2016;6890000;microempresarial
3721;femenino;industria;fabrica de ;robledo;2;7.0;1/06/2016;2100000;microempresarial
3722;femenino;industria;fabrica de ;popular;2;1.0;13/01/2017;7377000;microempresarial
3723;femenino;comercio;fabrica de ;manrique oriental;2;3.0;21/01/2019;7800000;microempresarial
3724;masculino;comercio;fabrica de calzado;robledo;3;7.0;29/08/2018;7800000;microempresarial
3725;masculino;comercio;ferreteria;enciso;2;;23/04/2019;7000000;microempresarial
3726;masculino;comercio;variedades;belen;2;16.0;2/03/2018;4500000;microempresarial
3727;masculino;comercio;distribuidora de ;buenos aires;3;9.0;26/10/2016;6890000;microempresarial
3728;femenino;SERVICIO;comidas rapidas;ENCISO;3;8.0;7/07/2016;6890000;MICROEMPRESARIAL
3729;femenino;comercio;variedades;san javier no.1;1;13.0;20/06/2018;7000000;microempresarial
3730;masculino;comercio;fabrica de repuestos ;villa hermosa;3;8.0;23/01/2018;7812000;microempresarial
